isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 178 0
true false NORTH NORTH 178 0
true false NORTH WEST 178 0
true false WEST SOUTH 177 10
true false SOUTH EAST 177 10
true false EAST WEST 177 10
true false WEST EAST 177 10
true false EAST SOUTH 177 10
true false SOUTH NORTH 177 10
true false NORTH NORTH 177 10
true false NORTH WEST 177 10
true false WEST NORTH 177 10
true false NORTH SOUTH 176 20
true false SOUTH WEST 176 20
true false WEST SOUTH 175 30
true false SOUTH WEST 175 30
true false WEST WEST 174 40
true false WEST NORTH 173 50
true false NORTH WEST 173 50
true false WEST NORTH 172 60
true false NORTH WEST 172 60
true false WEST NORTH 171 70
true false NORTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH SOUTH 170 80
true false SOUTH SOUTH 170 80
true false SOUTH WEST 169 90
true false WEST EAST 169 90
true false EAST NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST WEST 167 110
true false WEST WEST 166 120
true false WEST EAST 165 130
true false EAST EAST 165 130
true false EAST NORTH 165 130
true false NORTH EAST 165 130
true false EAST WEST 165 130
true false WEST WEST 165 130
true false WEST EAST 165 130
true false EAST EAST 165 130
true false EAST EAST 165 130
true false EAST NORTH 165 130
true false NORTH EAST 165 130
true false EAST EAST 165 130
true false EAST EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST WEST 165 130
true false WEST NORTH 165 130
true false NORTH NORTH 164 140
true false NORTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST NORTH 163 150
true false NORTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH NORTH 161 170
true false NORTH EAST 160 180
true false EAST EAST 160 180
true false EAST NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST WEST 160 180
true false WEST NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST WEST 160 180
true false WEST NORTH 160 180
true false NORTH EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST WEST 160 180
true false WEST WEST 160 180
true false WEST NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST EAST 160 180
true false EAST NORTH 160 180
true false NORTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH WEST 160 180
