isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 178 0
true false SOUTH EAST 178 0
true false EAST NORTH 177 10
true false NORTH SOUTH 176 20
true false SOUTH SOUTH 176 20
true false SOUTH NORTH 176 20
true false NORTH NORTH 176 20
true false NORTH WEST 175 30
true false WEST EAST 175 30
true false EAST NORTH 174 40
true false NORTH WEST 174 40
true false WEST WEST 174 40
true false WEST WEST 174 40
true false WEST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH EAST 174 40
true false EAST NORTH 173 50
true false NORTH SOUTH 173 50
true false SOUTH SOUTH 173 50
true false SOUTH SOUTH 173 50
true false SOUTH EAST 173 50
true false EAST NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST NORTH 172 60
true false NORTH EAST 172 60
true false EAST EAST 172 60
true false EAST SOUTH 171 70
true false SOUTH EAST 170 80
true false EAST NORTH 170 80
true false NORTH WEST 170 80
true false WEST WEST 170 80
true false WEST EAST 170 80
true false EAST NORTH 170 80
true false NORTH NORTH 170 80
true false NORTH NORTH 170 80
true false NORTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH EAST 170 80
true false EAST EAST 169 90
true false EAST SOUTH 168 100
true false SOUTH SOUTH 167 110
true false SOUTH NORTH 166 120
true false NORTH EAST 166 120
true false EAST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST EAST 165 130
true false EAST NORTH 164 140
true false NORTH EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST NORTH 162 160
true false NORTH WEST 162 160
true false WEST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH EAST 162 160
true false EAST WEST 162 160
true false WEST EAST 162 160
true false EAST SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST EAST 162 160
true false EAST WEST 162 160
true false WEST EAST 162 160
true false EAST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST WEST 162 160
true false WEST WEST 162 160
true false WEST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST EAST 162 160
true false EAST EAST 162 160
true false EAST SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH NORTH 161 170
true false NORTH SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST WEST 160 180
true false WEST WEST 160 180
true false WEST EAST 160 180
true false EAST NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST WEST 160 180
true false WEST WEST 160 180
true false WEST EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST WEST 160 180
true false WEST WEST 160 180
true false WEST EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST EAST 160 180
true false EAST NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST WEST 160 180
true false WEST EAST 160 180
