isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false WEST EAST 140 380
true false EAST EAST 140 380
true false EAST SOUTH 140 380
true false SOUTH EAST 140 380
true false EAST EAST 140 380
true false EAST SOUTH 140 380
true false SOUTH WEST 140 380
true false WEST SOUTH 140 380
true false SOUTH SOUTH 140 380
true false SOUTH NORTH 139 390
true false NORTH EAST 139 390
true false EAST NORTH 138 400
true false NORTH EAST 138 400
true false EAST WEST 137 410
true false WEST NORTH 137 410
true false NORTH WEST 137 410
true false WEST WEST 137 410
true false WEST NORTH 136 420
true false NORTH NORTH 136 420
true false NORTH EAST 136 420
true false EAST EAST 136 420
true false EAST NORTH 136 420
true false NORTH WEST 136 420
true false WEST SOUTH 136 420
true false SOUTH SOUTH 136 420
true false SOUTH SOUTH 135 430
true false SOUTH SOUTH 134 440
true false SOUTH WEST 133 450
true false WEST SOUTH 132 460
true false SOUTH SOUTH 132 460
true false SOUTH WEST 132 460
true false WEST WEST 131 470
true false WEST WEST 130 480
true false WEST EAST 129 490
true false EAST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH WEST 128 500
true false WEST WEST 128 500
true false WEST NORTH 128 500
true false NORTH SOUTH 127 510
true false SOUTH EAST 127 510
true false EAST WEST 127 510
true false WEST NORTH 127 510
true false NORTH NORTH 127 510
true false NORTH NORTH 127 510
true false NORTH SOUTH 127 510
true false SOUTH SOUTH 127 510
true false SOUTH EAST 127 510
true false EAST SOUTH 127 510
true false SOUTH EAST 127 510
true false EAST WEST 127 510
true false WEST WEST 127 510
true false WEST NORTH 127 510
true false NORTH SOUTH 127 510
true false SOUTH SOUTH 127 510
true false SOUTH NORTH 127 510
true false NORTH SOUTH 127 510
true false SOUTH NORTH 127 510
true false NORTH EAST 127 510
true false EAST NORTH 127 510
true false NORTH EAST 127 510
true false EAST EAST 127 510
true false EAST EAST 127 510
true false EAST EAST 127 510
true false EAST WEST 127 510
true false WEST NORTH 126 520
true false NORTH WEST 126 520
true false WEST WEST 125 530
true false WEST EAST 125 530
true false EAST SOUTH 125 530
true false SOUTH EAST 125 530
true false EAST NORTH 125 530
true false NORTH EAST 125 530
true false EAST WEST 125 530
true false WEST WEST 125 530
true false WEST SOUTH 125 530
true false SOUTH SOUTH 125 530
true false SOUTH NORTH 125 530
true false NORTH SOUTH 124 540
true false SOUTH WEST 124 540
true false WEST WEST 124 540
true false WEST EAST 124 540
true false EAST EAST 124 540
true false EAST NORTH 124 540
true false NORTH NORTH 124 540
true false NORTH WEST 124 540
true false WEST EAST 124 540
true false EAST EAST 124 540
true false EAST NORTH 124 540
true false NORTH WEST 124 540
true false WEST NORTH 124 540
true false NORTH SOUTH 124 540
true false SOUTH NORTH 124 540
true false NORTH WEST 124 540
true false WEST WEST 124 540
true false WEST NORTH 124 540
true false NORTH NORTH 124 540
true false NORTH EAST 123 550
true false EAST EAST 122 560
true false EAST EAST 121 570
true false EAST EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH NORTH 121 570
true false NORTH NORTH 121 570
true false NORTH WEST 121 570
true false WEST EAST 121 570
true false EAST NORTH 121 570
true false NORTH SOUTH 121 570
true false SOUTH WEST 121 570
true false WEST EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH WEST 121 570
true false WEST SOUTH 121 570
true false SOUTH WEST 121 570
true false WEST EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST NORTH 121 570
true false NORTH NORTH 121 570
true false NORTH WEST 121 570
true false WEST EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH WEST 121 570
true false WEST SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST WEST 121 570
true false WEST EAST 121 570
true false EAST WEST 121 570
true false WEST SOUTH 121 570
true false SOUTH SOUTH 121 570
true false SOUTH EAST 121 570
true false EAST SOUTH 121 570
true false SOUTH WEST 121 570
true false WEST WEST 121 570
true false WEST EAST 120 580
true false EAST WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST WEST 120 580
true false WEST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST WEST 120 580
true false WEST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST NORTH 119 590
true false NORTH SOUTH 119 590
true false SOUTH SOUTH 119 590
true false SOUTH EAST 119 590
true false EAST EAST 118 600
true false EAST WEST 117 610
true false WEST EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST EAST 117 610
true false EAST WEST 117 610
true false WEST EAST 117 610
true false EAST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH WEST 117 610
true false WEST EAST 117 610
true false EAST NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH WEST 117 610
true false WEST WEST 117 610
true false WEST NORTH 117 610
true false NORTH WEST 117 610
true false WEST WEST 117 610
true false WEST NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST EAST 117 610
true false EAST WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH EAST 117 610
true false EAST WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST WEST 117 610
true false WEST NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH EAST 117 610
true false EAST WEST 117 610
true false WEST NORTH 117 610
true false NORTH EAST 117 610
true false EAST WEST 117 610
true false WEST EAST 117 610
true false EAST NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH WEST 117 610
true false WEST WEST 117 610
true false WEST WEST 117 610
true false WEST EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST NORTH 117 610
true false NORTH WEST 117 610
true false WEST SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH WEST 117 610
true false WEST EAST 117 610
true false EAST WEST 117 610
true false WEST NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH SOUTH 117 610
true false SOUTH EAST 117 610
true false EAST NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH NORTH 117 610
true false NORTH EAST 117 610
true false EAST SOUTH 116 620
true false SOUTH NORTH 116 620
true false NORTH SOUTH 116 620
true false SOUTH WEST 116 620
true false WEST EAST 116 620
true false EAST WEST 116 620
true false WEST NORTH 116 620
true false NORTH NORTH 116 620
true false NORTH NORTH 116 620
true false NORTH NORTH 116 620
true false NORTH WEST 116 620
true false WEST SOUTH 116 620
true false SOUTH NORTH 116 620
true false NORTH WEST 116 620
true false WEST NORTH 116 620
true false NORTH NORTH 116 620
true false NORTH EAST 116 620
true false EAST WEST 116 620
true false WEST SOUTH 116 620
true false SOUTH SOUTH 116 620
true false SOUTH EAST 116 620
true false EAST WEST 115 630
true false WEST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST WEST 115 630
true false WEST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH WEST 115 630
true false WEST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST NORTH 115 630
true false NORTH WEST 115 630
true false WEST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST EAST 115 630
true false EAST WEST 115 630
true false WEST EAST 115 630
true false EAST NORTH 115 630
true false NORTH EAST 115 630
true false EAST WEST 115 630
true false WEST NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH NORTH 115 630
true false NORTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH EAST 115 630
true false EAST NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST EAST 115 630
true false EAST EAST 115 630
true false EAST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST NORTH 115 630
true false NORTH WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST WEST 115 630
true false WEST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH NORTH 115 630
true false NORTH EAST 115 630
true false EAST EAST 115 630
true false EAST NORTH 115 630
true false NORTH EAST 115 630
true false EAST EAST 115 630
true false EAST EAST 115 630
true false EAST NORTH 115 630
true false NORTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH EAST 115 630
true false EAST WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST WEST 115 630
true false WEST NORTH 115 630
true false NORTH EAST 115 630
true false EAST EAST 115 630
true false EAST EAST 115 630
true false EAST WEST 115 630
true false WEST WEST 115 630
true false WEST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH NORTH 115 630
true false NORTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST EAST 115 630
true false EAST WEST 115 630
true false WEST NORTH 115 630
true false NORTH WEST 115 630
true false WEST NORTH 115 630
true false NORTH EAST 115 630
true false EAST NORTH 115 630
true false NORTH WEST 115 630
true false WEST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST EAST 115 630
true false EAST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH WEST 115 630
true false WEST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH EAST 115 630
true false EAST EAST 115 630
true false EAST EAST 115 630
true false EAST WEST 115 630
true false WEST EAST 115 630
true false EAST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH EAST 115 630
true false EAST NORTH 115 630
true false NORTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH NORTH 115 630
true false NORTH EAST 115 630
true false EAST EAST 115 630
true false EAST SOUTH 115 630
true false SOUTH EAST 115 630
true false EAST NORTH 114 640
true false NORTH EAST 114 640
true false EAST NORTH 113 650
true false NORTH SOUTH 113 650
true false SOUTH EAST 112 660
true false EAST NORTH 112 660
true false NORTH EAST 112 660
true false EAST NORTH 111 670
true false NORTH WEST 111 670
true false WEST NORTH 111 670
true false NORTH WEST 111 670
true false WEST EAST 111 670
true false EAST SOUTH 111 670
true false SOUTH SOUTH 111 670
true false SOUTH SOUTH 110 680
true false SOUTH SOUTH 110 680
true false SOUTH WEST 110 680
true false WEST WEST 109 690
true false WEST EAST 108 700
true false EAST EAST 108 700
true false EAST WEST 108 700
true false WEST SOUTH 108 700
true false SOUTH EAST 108 700
true false EAST WEST 108 700
true false WEST EAST 108 700
true false EAST SOUTH 108 700
true false SOUTH WEST 108 700
true false WEST SOUTH 108 700
